<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2010.03.12	12:00:00	82.872	83.585	82.868	83.340	10415	0	30
2010.03.12	16:00:00	83.344	83.365	82.626	82.922	10866	0	30
2010.03.12	20:00:00	82.919	82.942	82.750	82.858	4396	0	50
2010.03.15	00:00:00	83.078	83.241	82.800	82.853	9155	0	50
2010.03.15	04:00:00	82.850	83.026	82.722	83.026	7131	0	50
2010.03.15	08:00:00	83.025	83.093	82.703	82.739	9867	0	50
2010.03.15	12:00:00	82.738	82.966	82.690	82.815	12301	0	50
2010.03.15	16:00:00	82.817	82.822	82.291	82.620	10321	0	50
2010.03.15	20:00:00	82.621	82.793	82.548	82.558	5390	0	50
2010.03.16	00:00:00	82.558	82.600	82.252	82.478	10519	0	50
2010.03.16	04:00:00	82.477	82.549	82.326	82.510	7212	0	30
2010.03.16	08:00:00	82.512	83.063	82.434	82.956	10514	0	30
2010.03.16	12:00:00	82.957	83.110	82.357	82.756	12522	0	29
2010.03.16	16:00:00	82.756	82.993	82.552	82.781	10849	0	30
2010.03.16	20:00:00	82.775	83.182	82.742	82.988	7019	0	50
2010.03.17	00:00:00	82.989	83.089	82.851	82.947	7415	0	50
2010.03.17	04:00:00	82.948	83.285	82.720	83.215	8695	0	30
2010.03.17	08:00:00	83.213	83.664	83.120	83.559	11593	0	30
2010.03.17	12:00:00	83.558	83.641	83.418	83.536	11312	0	30
2010.03.17	16:00:00	83.531	83.659	83.156	83.260	9705	0	30
2010.03.17	20:00:00	83.259	83.447	83.185	83.403	5875	0	50
2010.03.18	00:00:00	83.405	83.470	83.069	83.140	8997	0	50
2010.03.18	04:00:00	83.142	83.326	82.828	83.082	9952	0	31
2010.03.18	08:00:00	83.085	83.268	82.642	83.068	11808	0	30
2010.03.18	12:00:00	83.070	83.388	83.022	83.170	11367	0	30
2010.03.18	16:00:00	83.169	83.385	82.961	83.203	10691	0	30
2010.03.18	20:00:00	83.202	83.273	83.014	83.183	5551	0	50
2010.03.19	00:00:00	83.180	83.351	83.123	83.285	8585	0	50
2010.03.19	04:00:00	83.286	83.427	83.260	83.300	6021	0	30
2010.03.19	08:00:00	83.301	83.490	83.126	83.257	10105	0	30
2010.03.19	12:00:00	83.261	83.468	82.712	82.802	13486	0	30
2010.03.19	16:00:00	82.801	82.941	82.650	82.852	9772	0	30
2010.03.19	20:00:00	82.850	83.009	82.719	82.857	3091	0	50
2010.03.22	00:00:00	82.671	82.794	82.612	82.697	4806	0	50
2010.03.22	04:00:00	82.696	82.790	82.569	82.779	4764	0	30
2010.03.22	08:00:00	82.781	82.829	82.417	82.544	10814	0	29
2010.03.22	12:00:00	82.546	82.605	81.705	82.350	15356	0	29
2010.03.22	16:00:00	82.351	82.660	82.204	82.645	10195	0	30
2010.03.22	20:00:00	82.644	82.786	82.606	82.702	5128	0	50
2010.03.23	00:00:00	82.704	82.990	82.701	82.758	9506	0	50
2010.03.23	04:00:00	82.756	82.835	82.623	82.646	6147	0	30
2010.03.23	08:00:00	82.645	82.904	82.473	82.623	11003	0	30
2010.03.23	12:00:00	82.624	83.111	82.556	82.857	10776	0	30
2010.03.23	16:00:00	82.863	82.945	82.740	82.917	8388	0	30
2010.03.23	20:00:00	82.918	83.141	82.878	83.086	5669	0	50
2010.03.24	00:00:00	83.086	83.097	82.875	83.046	7690	0	50
2010.03.24	04:00:00	83.044	83.096	82.868	82.998	6915	0	30
2010.03.24	08:00:00	82.997	83.512	82.948	83.222	12377	0	30
2010.03.24	12:00:00	83.225	83.768	83.174	83.744	13778	0	30
2010.03.24	16:00:00	83.745	83.847	83.249	83.671	11395	0	30
2010.03.24	20:00:00	83.670	83.850	83.583	83.789	7056	0	50
2010.03.25	00:00:00	83.782	83.970	83.589	83.669	9455	0	50
2010.03.25	04:00:00	83.666	83.879	83.601	83.746	7895	0	30
2010.03.25	08:00:00	83.748	84.005	83.674	83.943	10250	0	30
2010.03.25	12:00:00	83.946	84.455	83.910	84.287	11304	0	30
2010.03.25	16:00:00	84.280	84.641	84.207	84.255	11380	0	30
2010.03.25	20:00:00	84.249	84.402	83.997	84.013	7066	0	50
2010.03.26	00:00:00	84.019	84.174	83.843	84.032	9995	0	50
2010.03.26	04:00:00	84.033	84.367	84.020	84.209	7365	0	30
2010.03.26	08:00:00	84.206	84.315	83.595	83.694	13440	0	30
2010.03.26	12:00:00	83.696	84.149	83.540	83.579	15280	0	30
2010.03.26	16:00:00	83.582	83.760	83.265	83.418	10399	0	30
2010.03.26	20:00:00	83.419	83.651	83.412	83.608	2833	0	50
2010.03.29	00:00:00	83.561	83.976	83.452	83.965	7746	0	50
2010.03.29	04:00:00	83.957	84.269	83.922	84.198	7643	0	30
2010.03.29	08:00:00	84.196	84.652	84.152	84.483	12633	0	30
2010.03.29	12:00:00	84.482	84.751	84.361	84.647	11713	0	30
2010.03.29	16:00:00	84.650	84.902	84.596	84.749	9528	0	30
2010.03.29	20:00:00	84.748	84.867	84.658	84.849	5617	0	50
2010.03.30	00:00:00	84.847	84.847	84.471	84.674	7745	0	50
2010.03.30	04:00:00	84.672	84.950	84.599	84.936	7540	0	30
2010.03.30	08:00:00	84.937	85.360	84.900	85.090	13895	0	30
2010.03.30	12:00:00	85.086	85.551	85.059	85.422	10317	0	30
2010.03.30	16:00:00	85.435	85.560	85.098	85.230	10470	0	30
2010.03.30	20:00:00	85.226	85.315	85.149	85.227	5348	0	50
2010.03.31	00:00:00	85.231	85.574	84.885	85.374	12025	0	50
2010.03.31	04:00:00	85.372	85.549	85.273	85.314	9489	0	33
2010.03.31	08:00:00	85.311	85.639	85.117	85.506	12028	0	30
2010.03.31	12:00:00	85.505	85.645	84.804	85.152	14668	0	29
2010.03.31	16:00:00	85.163	85.785	85.157	85.668	13544	0	30
2010.03.31	20:00:00	85.667	85.821	85.593	85.652	7093	0	50
2010.04.01	00:00:00	85.651	85.840	85.486	85.520	10329	0	50
2010.04.01	04:00:00	85.519	85.727	85.460	85.722	7289	0	30
