<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2010.03.05	00:00:00	61.142	61.406	61.132	61.332	5651	0	80
2010.03.05	04:00:00	61.333	61.641	61.299	61.632	5602	0	80
2010.03.05	08:00:00	61.637	61.665	61.468	61.573	8924	0	80
2010.03.05	12:00:00	61.574	63.035	61.530	62.988	15519	0	80
2010.03.05	16:00:00	62.986	63.053	62.700	62.914	8541	0	80
2010.03.05	20:00:00	62.917	62.978	62.757	62.874	2436	0	80
2010.03.08	00:00:00	63.366	63.441	63.144	63.209	6649	0	80
2010.03.08	04:00:00	63.207	63.518	63.195	63.420	7417	0	80
2010.03.08	08:00:00	63.419	63.421	63.119	63.230	10041	0	80
2010.03.08	12:00:00	63.227	63.558	63.192	63.370	10153	0	80
2010.03.08	16:00:00	63.372	63.382	63.029	63.232	6154	0	80
2010.03.08	20:00:00	63.234	63.273	63.060	63.143	3568	0	80
2010.03.09	00:00:00	63.147	63.191	62.666	62.874	7417	0	80
2010.03.09	04:00:00	62.875	62.963	62.714	62.955	6783	0	80
2010.03.09	08:00:00	62.953	63.097	62.441	62.603	11518	0	80
2010.03.09	12:00:00	62.601	63.011	62.496	62.860	10976	0	80
2010.03.09	16:00:00	62.859	63.275	62.752	63.143	6653	0	80
2010.03.09	20:00:00	63.148	63.366	63.089	63.268	4322	0	80
2010.03.10	00:00:00	63.269	63.587	63.170	63.560	5868	0	80
2010.03.10	04:00:00	63.564	63.598	63.327	63.390	6205	0	80
2010.03.10	08:00:00	63.393	63.955	63.338	63.832	10527	0	80
2010.03.10	12:00:00	63.833	64.230	63.775	64.223	10166	0	80
2010.03.10	16:00:00	64.225	64.303	63.736	63.907	7786	0	80
2010.03.10	20:00:00	63.886	64.036	63.306	63.335	5730	0	80
2010.03.11	00:00:00	63.334	63.484	62.954	62.976	7448	0	80
2010.03.11	04:00:00	62.979	63.285	62.957	63.147	6553	0	80
2010.03.11	08:00:00	63.148	63.496	63.144	63.468	7863	0	80
2010.03.11	12:00:00	63.469	63.525	62.933	63.238	11127	0	80
2010.03.11	16:00:00	63.237	63.486	63.112	63.422	6799	0	80
2010.03.11	20:00:00	63.424	63.469	63.212	63.297	3650	0	80
2010.03.12	00:00:00	63.383	63.439	63.183	63.435	5663	0	80
2010.03.12	04:00:00	63.436	63.571	63.385	63.534	6169	0	80
2010.03.12	08:00:00	63.533	63.617	63.342	63.567	10777	0	80
2010.03.12	12:00:00	63.569	63.983	63.401	63.585	12983	0	80
2010.03.12	16:00:00	63.584	63.675	63.224	63.439	7544	0	80
2010.03.12	20:00:00	63.440	63.501	63.368	63.497	2100	0	80
2010.03.15	00:00:00	63.791	63.804	63.484	63.554	7752	0	80
2010.03.15	04:00:00	63.555	63.983	63.523	63.791	6712	0	80
2010.03.15	08:00:00	63.793	63.812	63.465	63.560	10512	0	80
2010.03.15	12:00:00	63.562	63.677	63.183	63.280	12601	0	80
2010.03.15	16:00:00	63.276	63.508	63.143	63.456	6168	0	80
2010.03.15	20:00:00	63.455	63.533	63.364	63.449	4888	0	80
2010.03.16	00:00:00	63.448	63.550	63.360	63.419	8570	0	80
2010.03.16	04:00:00	63.418	63.602	63.374	63.514	7732	0	80
2010.03.16	08:00:00	63.513	63.934	63.487	63.813	11607	0	80
2010.03.16	12:00:00	63.815	64.064	63.570	63.934	12771	0	80
2010.03.16	16:00:00	63.936	64.128	63.824	64.019	9617	0	80
2010.03.16	20:00:00	64.020	64.417	63.992	64.281	4854	0	80
2010.03.17	00:00:00	64.280	64.399	64.108	64.188	6591	0	80
2010.03.17	04:00:00	64.189	64.522	64.177	64.413	7818	0	80
2010.03.17	08:00:00	64.412	64.730	64.298	64.689	9451	0	80
2010.03.17	12:00:00	64.692	64.924	64.558	64.711	9955	0	80
2010.03.17	16:00:00	64.709	64.762	64.337	64.435	7360	0	80
2010.03.17	20:00:00	64.434	64.526	64.379	64.497	4204	0	80
2010.03.18	00:00:00	64.496	64.531	64.253	64.310	7007	0	80
2010.03.18	04:00:00	64.311	64.448	64.031	64.100	10188	0	80
2010.03.18	08:00:00	64.101	64.611	64.082	64.546	12474	0	80
2010.03.18	12:00:00	64.542	64.800	64.501	64.507	13934	0	80
2010.03.18	16:00:00	64.506	64.673	64.420	64.562	6806	0	80
2010.03.18	20:00:00	64.563	64.666	64.459	64.664	4192	0	80
2010.03.19	00:00:00	64.663	64.692	64.525	64.671	6027	0	80
2010.03.19	04:00:00	64.672	64.733	64.477	64.511	5718	0	80
2010.03.19	08:00:00	64.509	64.541	64.261	64.407	10404	0	80
2010.03.19	12:00:00	64.406	64.517	63.942	64.140	13521	0	80
2010.03.19	16:00:00	64.142	64.171	63.972	64.091	5826	0	80
