date,prob_down,prob_up,pred_class
2015-08-19,0.7309199,0.26908016,0
2015-08-20,0.73220426,0.26779568,0
2015-08-21,0.7524634,0.2475366,0
2015-08-24,0.7664976,0.23350237,0
2015-08-25,0.1787265,0.82127345,1
2015-08-26,0.12822881,0.8717712,1
2015-08-27,0.11916012,0.8808399,1
2015-08-28,0.7759572,0.22404282,0
2015-08-31,0.87775564,0.122244395,0
2015-09-01,0.89896894,0.10103109,0
2015-09-02,0.241808,0.75819206,1
2015-09-03,0.104835555,0.89516443,1
2015-09-04,0.0895667,0.91043335,1
2015-09-07,0.13679475,0.86320525,1
2015-09-08,0.19571151,0.80428845,1
2015-09-09,0.21094355,0.7890564,1
2015-09-10,0.20712581,0.79287416,1
2015-09-11,0.8086091,0.19139087,0
2015-09-14,0.8675284,0.13247164,0
2015-09-15,0.32677203,0.67322797,1
2015-09-16,0.8284901,0.17150986,0
2015-09-17,0.7278766,0.2721234,0
2015-09-18,0.1909193,0.8090807,1
2015-09-21,0.21846882,0.7815312,1
2015-09-22,0.69363385,0.30636615,0
2015-09-23,0.8183775,0.1816226,0
2015-09-24,0.9176013,0.082398705,0
2015-09-25,0.8587846,0.14121544,0
2015-09-28,0.6793863,0.32061362,0
2015-09-29,0.12044962,0.8795504,1
2015-09-30,0.09670427,0.90329576,1
2015-10-01,0.09777225,0.90222776,1
2015-10-02,0.14144571,0.8585543,1
2015-10-05,0.20539002,0.79461,1
2015-10-06,0.82741034,0.17258967,0
2015-10-07,0.8843287,0.11567122,0
2015-10-08,0.90758103,0.09241899,0
2015-10-09,0.87335,0.12665,0
2015-10-12,0.7036049,0.2963951,0
2015-10-13,0.7082909,0.29170913,0
2015-10-14,0.12645444,0.8735455,1
2015-10-15,0.08375516,0.9162448,1
2015-10-16,0.08746884,0.9125312,1
2015-10-19,0.12379888,0.87620115,1
2015-10-20,0.20236912,0.79763097,1
2015-10-21,0.19906625,0.8009337,1
2015-10-22,0.17837963,0.8216204,1
2015-10-23,0.16263877,0.8373613,1
2015-10-26,0.75818807,0.24181193,0
2015-10-27,0.8253729,0.17462708,0
2015-10-28,0.28152657,0.7184734,1
2015-10-29,0.1394678,0.86053216,1
2015-10-30,0.07068552,0.9293145,1
2015-11-02,0.08282898,0.91717106,1
2015-11-03,0.15963805,0.84036195,1
2015-11-04,0.17353138,0.82646865,1
2015-11-05,0.17044762,0.8295524,1
2015-11-06,0.161864,0.83813596,1
2015-11-09,0.76816636,0.23183362,0
2015-11-10,0.85046643,0.14953353,0
2015-11-11,0.3316513,0.6683487,1
2015-11-12,0.1775805,0.82241946,1
2015-11-13,0.08287357,0.9171264,1
2015-11-16,0.111999914,0.8880001,1
2015-11-17,0.8085339,0.19146614,0
2015-11-18,0.8783743,0.12162572,0
2015-11-19,0.9127378,0.08726222,0
2015-11-20,0.86724085,0.13275915,0
2015-11-23,0.73911005,0.26088995,0
2015-11-24,0.14135344,0.8586466,1
2015-11-25,0.10202395,0.8979761,1
2015-11-26,0.094142005,0.905858,1
2015-11-27,0.13137835,0.8686216,1
2015-11-30,0.24627563,0.75372434,1
2015-12-01,0.2529287,0.74707127,1
2015-12-02,0.24270763,0.7572924,1
2015-12-03,0.85783947,0.1421605,0
2015-12-04,0.90532935,0.09467064,0
2015-12-07,0.9285964,0.07140361,0
2015-12-08,0.8857142,0.11428584,0
2015-12-09,0.7163185,0.2836815,0
2015-12-10,0.14945152,0.8505485,1
2015-12-11,0.11683683,0.88316315,1
2015-12-14,0.1171982,0.88280183,1
2015-12-15,0.18855411,0.81144583,1
2015-12-16,0.87439615,0.12560385,0
2015-12-17,0.9180374,0.0819626,0
2015-12-18,0.92701054,0.0729895,0
2015-12-21,0.8661252,0.13387474,0
2015-12-22,0.70648175,0.2935183,0
2015-12-23,0.72186506,0.278135,0
2015-12-24,0.7534836,0.2465164,0
2015-12-28,0.77966315,0.22033681,0
2015-12-29,0.7762953,0.22370477,0
2015-12-30,0.75358456,0.2464154,0
2015-12-31,0.72966576,0.27033427,0
2016-01-04,0.7162957,0.28370425,0
2016-01-05,0.7254588,0.27454114,0
2016-01-06,0.71380806,0.28619194,0
2016-01-07,0.713224,0.28677607,0
2016-01-08,0.15330312,0.8466969,1
2016-01-11,0.7135806,0.28641936,0
2016-01-12,0.78709424,0.2129057,0
2016-01-13,0.8407117,0.15928826,0
2016-01-14,0.88200533,0.1179947,0
2016-01-15,0.70887667,0.29112336,0
2016-01-18,0.13989061,0.8601094,1
2016-01-19,0.108812466,0.8911876,1
2016-01-20,0.11829398,0.88170606,1
2016-01-21,0.17846209,0.8215379,1
2016-01-22,0.24955961,0.75044036,1
2016-01-25,0.24444689,0.7555531,1
2016-01-26,0.22277829,0.7772217,1
2016-01-27,0.21136075,0.78863925,1
2016-01-28,0.79926515,0.20073485,0
2016-01-29,0.8754011,0.12459896,0
2016-02-01,0.91045415,0.08954577,0
2016-02-02,0.8760158,0.1239842,0
2016-02-03,0.756028,0.24397194,0
2016-02-04,0.78710216,0.21289788,0
2016-02-05,0.82451504,0.17548491,0
2016-02-08,0.83559895,0.16440104,0
2016-02-09,0.8371418,0.16285822,0
2016-02-10,0.8229119,0.1770881,0
2016-02-11,0.20333655,0.79666346,1
2016-02-12,0.141465,0.858535,1
2016-02-15,0.7737452,0.2262548,0
2016-02-16,0.8808746,0.11912544,0
2016-02-17,0.92796594,0.0720341,0
2016-02-18,0.8955804,0.10441953,0
2016-02-19,0.76727545,0.23272455,0
2016-02-22,0.18150178,0.8184982,1
2016-02-23,0.75250906,0.24749096,0
2016-02-24,0.18748355,0.8125164,1
2016-02-25,0.17791249,0.8220875,1
2016-02-26,0.19688113,0.8031189,1
2016-02-29,0.768367,0.23163304,0
2016-03-01,0.30687532,0.69312465,1
2016-03-02,0.8565961,0.14340387,0
2016-03-03,0.87768275,0.12231731,0
2016-03-04,0.831875,0.16812499,0
2016-03-07,0.31212223,0.68787783,1
2016-03-08,0.09400815,0.9059919,1
2016-03-09,0.09322229,0.90677774,1
2016-03-10,0.77662086,0.2233792,0
2016-03-11,0.90924275,0.09075724,0
2016-03-14,0.936078,0.06392201,0
2016-03-15,0.9157863,0.08421366,0
2016-03-16,0.76266766,0.23733239,0
2016-03-17,0.7706079,0.22939207,0
2016-03-18,0.16638331,0.8336167,1
2016-03-21,0.1297962,0.8702038,1
2016-03-22,0.1410835,0.8589165,1
2016-03-23,0.17488725,0.82511276,1
2016-03-24,0.23304862,0.7669514,1
2016-03-28,0.8326227,0.16737725,0
2016-03-29,0.89996445,0.10003555,0
2016-03-30,0.92457104,0.07542895,0
2016-03-31,0.891435,0.10856494,0
2016-04-01,0.7442229,0.25577715,0
2016-04-04,0.7565316,0.24346837,0
2016-04-05,0.7872789,0.21272103,0
2016-04-06,0.78583294,0.21416703,0
2016-04-07,0.7795478,0.22045223,0
2016-04-08,0.18143146,0.81856847,1
2016-04-11,0.1258631,0.8741369,1
2016-04-12,0.13678864,0.8632114,1
2016-04-13,0.19111778,0.80888224,1
2016-04-14,0.23154792,0.76845205,1
2016-04-15,0.20988813,0.79011184,1
2016-04-18,0.2172512,0.7827488,1
2016-04-19,0.22456639,0.7754336,1
2016-04-20,0.20788647,0.7921136,1
2016-04-21,0.20848572,0.79151434,1
2016-04-22,0.7993656,0.20063436,0
2016-04-25,0.8795681,0.12043196,0
2016-04-26,0.8984185,0.10158154,0
2016-04-27,0.8327221,0.16727783,0
2016-04-28,0.65058494,0.34941515,0
2016-04-29,0.6763821,0.3236179,0
2016-05-02,0.15661019,0.8433898,1
2016-05-03,0.11593447,0.88406557,1
2016-05-04,0.119470745,0.8805292,1
2016-05-05,0.16916147,0.83083856,1
2016-05-06,0.24430999,0.75569004,1
2016-05-09,0.23298544,0.76701456,1
2016-05-10,0.22010659,0.77989346,1
2016-05-11,0.8230391,0.17696087,0
2016-05-12,0.35169098,0.64830905,1
2016-05-13,0.29525265,0.7047473,1
2016-05-16,0.21366568,0.7863343,1
2016-05-17,0.12947981,0.87052023,1
2016-05-18,0.21365233,0.7863476,1
2016-05-19,0.20830153,0.79169846,1
2016-05-20,0.78394514,0.21605487,0
2016-05-23,0.31444803,0.685552,1
2016-05-24,0.24775061,0.75224936,1
2016-05-25,0.1905046,0.8094954,1
2016-05-26,0.7140363,0.2859637,0
2016-05-27,0.88618594,0.11381403,0
2016-05-30,0.927503,0.072496995,0
2016-05-31,0.9171727,0.08282737,0
2016-06-01,0.8228577,0.17714235,0
2016-06-02,0.824522,0.17547792,0
2016-06-03,0.8382306,0.16176935,0
2016-06-06,0.25800228,0.74199766,1
2016-06-07,0.8230601,0.17693989,0
2016-06-08,0.8716857,0.12831436,0
2016-06-09,0.9155892,0.08441086,0
2016-06-10,0.93951786,0.060482148,0
2016-06-13,0.79410285,0.20589714,0
2016-06-14,0.7701834,0.22981656,0
2016-06-15,0.74762714,0.2523729,0
2016-06-16,0.7338825,0.26611745,0
2016-06-17,0.1568118,0.8431882,1
2016-06-20,0.68244475,0.31755525,0
2016-06-21,0.77241224,0.22758773,0
2016-06-22,0.833298,0.166702,0
2016-06-23,0.88673735,0.11326264,0
2016-06-24,0.70937824,0.2906217,0
2016-06-27,0.1273758,0.8726242,1
2016-06-28,0.07736015,0.9226398,1
2016-06-29,0.6057383,0.39426166,0
2016-06-30,0.8243159,0.1756841,0
2016-07-01,0.9259951,0.07400494,0
2016-07-04,0.911351,0.088649005,0
2016-07-05,0.16071159,0.8392884,1
2016-07-06,0.09820139,0.9017986,1
2016-07-07,0.09826313,0.90173686,1
2016-07-08,0.15206756,0.8479324,1
2016-07-11,0.2449778,0.7550222,1
2016-07-12,0.24280518,0.7571948,1
2016-07-13,0.20185842,0.79814154,1
2016-07-14,0.18035512,0.81964487,1
2016-07-15,0.16209169,0.83790827,1
2016-07-18,0.1761527,0.82384723,1
2016-07-19,0.7467966,0.25320342,0
2016-07-20,0.86794144,0.13205852,0
2016-07-21,0.9225277,0.07747231,0
2016-07-22,0.9180729,0.08192716,0
2016-07-25,0.85156536,0.14843461,0
2016-07-26,0.8714225,0.12857743,0
2016-07-27,0.87740225,0.12259771,0
2016-07-28,0.88706,0.11293997,0
2016-07-29,0.8806259,0.119374126,0
2016-08-01,0.86052185,0.13947812,0
2016-08-02,0.26646948,0.7335305,1
2016-08-03,0.15157051,0.8484295,1
2016-08-04,0.17017704,0.82982296,1
2016-08-05,0.2181892,0.7818108,1
2016-08-08,0.8549298,0.14507018,0
2016-08-09,0.928175,0.07182497,0
2016-08-10,0.94627076,0.053729217,0
2016-08-11,0.92647064,0.0735294,0
2016-08-12,0.815219,0.18478101,0
2016-08-15,0.80720514,0.19279484,0
2016-08-16,0.80134046,0.19865952,0
2016-08-17,0.7910475,0.20895253,0
2016-08-18,0.21951725,0.7804827,1
2016-08-19,0.1292004,0.87079966,1
2016-08-22,0.13262726,0.86737275,1
2016-08-23,0.17902513,0.8209749,1
2016-08-24,0.20975785,0.7902422,1
2016-08-25,0.22424047,0.7757596,1
2016-08-26,0.20409518,0.79590476,1
2016-08-29,0.20958133,0.79041874,1
2016-08-30,0.19426529,0.8057347,1
2016-08-31,0.76878315,0.23121688,0
2016-09-01,0.87141365,0.12858629,0
2016-09-02,0.9067484,0.09325159,0
2016-09-05,0.87474704,0.12525299,0
2016-09-06,0.72966903,0.27033094,0
2016-09-07,0.15498698,0.845013,1
2016-09-08,0.106462434,0.8935375,1
2016-09-09,0.68468374,0.31531632,0
2016-09-12,0.8478523,0.1521477,0
2016-09-13,0.5010981,0.4989019,0
2016-09-14,0.8608829,0.13911709,0
2016-09-15,0.79416186,0.20583817,0
2016-09-16,0.84993786,0.15006214,0
2016-09-19,0.90807253,0.0919275,0
2016-09-20,0.7851259,0.2148741,0
2016-09-21,0.7825862,0.2174138,0
2016-09-22,0.21931617,0.78068376,1
2016-09-23,0.12669931,0.8733006,1
2016-09-26,0.12363475,0.8763653,1
2016-09-27,0.15512988,0.8448701,1
2016-09-28,0.22222154,0.77777845,1
2016-09-29,0.24012333,0.7598766,1
2016-09-30,0.22436868,0.7756313,1
2016-10-03,0.2333475,0.7666526,1
2016-10-04,0.2074873,0.7925128,1
2016-10-05,0.18942761,0.8105724,1
2016-10-06,0.15741049,0.8425895,1
2016-10-07,0.719293,0.28070697,0
2016-10-10,0.29914007,0.70085996,1
2016-10-11,0.24905768,0.7509423,1
2016-10-12,0.19129974,0.80870026,1
2016-10-13,0.6536287,0.3463713,0
2016-10-14,0.33165923,0.6683408,1
2016-10-17,0.8338689,0.16613106,0
2016-10-18,0.32682207,0.67317796,1
2016-10-19,0.13176413,0.8682358,1
2016-10-20,0.1730702,0.82692975,1
2016-10-21,0.103911884,0.8960881,1
2016-10-24,0.16142769,0.8385723,1
2016-10-25,0.16486903,0.83513093,1
2016-10-26,0.7327519,0.2672481,0
2016-10-27,0.860498,0.139502,0
2016-10-28,0.9060842,0.09391583,0
2016-10-31,0.8709561,0.12904382,0
2016-11-01,0.7414788,0.2585211,0
2016-11-02,0.14956068,0.85043937,1
2016-11-03,0.08947655,0.9105235,1
2016-11-04,0.08348594,0.9165141,1
2016-11-07,0.14951292,0.8504871,1
2016-11-08,0.22530635,0.7746936,1
2016-11-09,0.18454814,0.81545186,1
2016-11-10,0.17547031,0.82452965,1
2016-11-11,0.12764573,0.8723542,1
2016-11-14,0.12059066,0.8794093,1
2016-11-15,0.119031,0.880969,1
2016-11-16,0.11091262,0.8890874,1
2016-11-17,0.13471758,0.86528236,1
2016-11-18,0.14533664,0.8546634,1
2016-11-21,0.14133734,0.85866266,1
2016-11-22,0.13632916,0.8636709,1
2016-11-23,0.14277682,0.8572232,1
2016-11-24,0.15138401,0.848616,1
2016-11-25,0.1558611,0.84413886,1
2016-11-28,0.13236749,0.8676325,1
2016-11-29,0.1219235,0.8780765,1
2016-11-30,0.13785434,0.8621456,1
2016-12-01,0.71695775,0.28304225,0
2016-12-02,0.8504234,0.14957662,0
2016-12-05,0.4241553,0.57584476,1
2016-12-06,0.24829733,0.75170267,1
2016-12-07,0.09406932,0.90593064,1
2016-12-08,0.14045148,0.8595485,1
2016-12-09,0.19219567,0.80780435,1
2016-12-12,0.1886805,0.81131953,1
2016-12-13,0.21042816,0.78957176,1
2016-12-14,0.2165325,0.7834675,1
2016-12-15,0.22197601,0.778024,1
2016-12-16,0.8081688,0.19183125,0
2016-12-19,0.895193,0.10480709,0
2016-12-20,0.9393616,0.060638364,0
2016-12-21,0.94517916,0.054820836,0
2016-12-22,0.90475345,0.09524658,0
2016-12-23,0.9078191,0.09218095,0
2016-12-27,0.9134644,0.08653555,0
2016-12-28,0.35369503,0.64630497,1
2016-12-29,0.8469926,0.15300734,0
2016-12-30,0.8725296,0.12747042,0
2017-01-03,0.3903288,0.6096712,1
2017-01-04,0.9105259,0.089474104,0
2017-01-05,0.86805993,0.13194011,0
2017-01-06,0.90831316,0.0916868,0
2017-01-09,0.94387704,0.05612292,0
2017-01-10,0.8724935,0.12750654,0
2017-01-11,0.8646291,0.13537093,0
2017-01-12,0.861537,0.13846308,0
2017-01-13,0.24597625,0.7540238,1
2017-01-16,0.17462578,0.8253742,1
2017-01-17,0.8068417,0.1931583,0
2017-01-18,0.3687571,0.6312429,1
2017-01-19,0.9152888,0.08471124,0
2017-01-20,0.9253067,0.07469341,0
2017-01-23,0.31156033,0.6884396,1
2017-01-24,0.27561897,0.7243811,1
2017-01-25,0.76791096,0.23208904,0
2017-01-26,0.8955655,0.10443445,0
2017-01-27,0.94431543,0.05568457,0
2017-01-30,0.92111397,0.07888602,0
2017-01-31,0.7645408,0.2354592,0
2017-02-01,0.7565796,0.24342038,0
2017-02-02,0.78381413,0.2161858,0
2017-02-03,0.17057635,0.8294236,1
2017-02-06,0.1085881,0.89141196,1
2017-02-07,0.11473406,0.8852659,1
2017-02-08,0.17918563,0.8208144,1
2017-02-09,0.2519561,0.74804384,1
2017-02-10,0.84833795,0.15166208,0
2017-02-13,0.91131836,0.08868166,0
2017-02-14,0.9323774,0.06762254,0
2017-02-15,0.9028379,0.09716214,0
2017-02-16,0.74357784,0.25642216,0
2017-02-17,0.7431347,0.25686538,0
2017-02-20,0.7578211,0.24217895,0
2017-02-21,0.79814756,0.20185247,0
2017-02-22,0.80044883,0.19955114,0
2017-02-23,0.18875062,0.8112494,1
2017-02-24,0.10964143,0.8903586,1
2017-02-27,0.099573605,0.9004264,1
2017-02-28,0.16196689,0.83803314,1
2017-03-01,0.23284918,0.7671508,1
2017-03-02,0.22901344,0.77098656,1
2017-03-03,0.20964299,0.790357,1
2017-03-06,0.18363036,0.81636965,1
2017-03-07,0.1881214,0.81187856,1
2017-03-08,0.17790352,0.82209647,1
2017-03-09,0.7990234,0.20097658,0
2017-03-10,0.89414734,0.10585263,0
2017-03-13,0.91747653,0.08252353,0
2017-03-14,0.89833486,0.10166508,0
2017-03-15,0.74486667,0.25513327,0
2017-03-16,0.75874877,0.24125126,0
2017-03-17,0.7944025,0.20559756,0
2017-03-20,0.81013143,0.18986854,0
2017-03-21,0.8177086,0.18229131,0
2017-03-22,0.8259185,0.17408153,0
2017-03-23,0.81590414,0.18409593,0
2017-03-24,0.21595803,0.784042,1
2017-03-27,0.13270046,0.86729956,1
2017-03-28,0.12564512,0.8743549,1
2017-03-29,0.7837303,0.21626967,0
2017-03-30,0.8964068,0.10359324,0
2017-03-31,0.9172207,0.08277926,0
2017-04-03,0.88165313,0.118346795,0
2017-04-04,0.16704156,0.83295846,1
2017-04-05,0.6817175,0.3182825,0
2017-04-06,0.7639829,0.23601706,0
2017-04-07,0.8300289,0.16997112,0
2017-04-10,0.8789017,0.121098295,0
2017-04-11,0.7072755,0.2927245,0
2017-04-12,0.70437956,0.29562047,0
2017-04-13,0.7101886,0.2898114,0
2017-04-17,0.1620957,0.83790433,1
2017-04-18,0.10326927,0.8967308,1
2017-04-19,0.1071216,0.8928784,1
2017-04-20,0.16746885,0.83253115,1
2017-04-21,0.2157693,0.78423065,1
2017-04-24,0.21179804,0.7882019,1
2017-04-25,0.20580405,0.79419595,1
2017-04-26,0.18339589,0.8166041,1
2017-04-27,0.17794716,0.82205284,1
2017-04-28,0.14623469,0.8537653,1
2017-05-01,0.16891947,0.83108056,1
2017-05-02,0.15249507,0.8475049,1
2017-05-03,0.15016419,0.8498358,1
2017-05-04,0.1695546,0.8304454,1
2017-05-05,0.1566481,0.8433519,1
2017-05-08,0.1619648,0.83803517,1
2017-05-09,0.18293484,0.8170652,1
2017-05-10,0.7565015,0.24349856,0
2017-05-11,0.86504465,0.13495532,0
2017-05-12,0.9230816,0.07691841,0
2017-05-15,0.91491,0.085089915,0
2017-05-16,0.8371434,0.16285658,0
2017-05-17,0.8319341,0.16806586,0
2017-05-18,0.22811131,0.7718887,1
2017-05-19,0.13444416,0.8655558,1
2017-05-22,0.13617164,0.86382836,1
2017-05-23,0.81027156,0.1897284,0
2017-05-24,0.9221776,0.07782234,0
2017-05-25,0.939272,0.06072802,0
2017-05-26,0.9063202,0.09367982,0
2017-05-29,0.74711835,0.25288168,0
2017-05-30,0.74038744,0.2596126,0
2017-05-31,0.74335045,0.25664958,0
2017-06-01,0.74972385,0.25027612,0
2017-06-02,0.74594486,0.2540551,0
2017-06-05,0.7383501,0.2616499,0
2017-06-06,0.7546694,0.24533053,0
2017-06-07,0.1689208,0.83107924,1
2017-06-08,0.6928731,0.30712688,0
2017-06-09,0.16798075,0.83201927,1
2017-06-12,0.15322314,0.8467769,1
2017-06-13,0.2048402,0.79515976,1
2017-06-14,0.12441637,0.87558365,1
2017-06-15,0.21416506,0.7858349,1
2017-06-16,0.19793274,0.8020672,1
2017-06-19,0.17917576,0.82082415,1
2017-06-20,0.1729144,0.82708555,1
2017-06-21,0.17008881,0.82991123,1
2017-06-22,0.17515922,0.82484084,1
2017-06-23,0.17014845,0.8298515,1
2017-06-26,0.16238718,0.83761287,1
2017-06-27,0.18173958,0.81826043,1
2017-06-28,0.1741801,0.82581985,1
2017-06-29,0.15579855,0.84420145,1
2017-06-30,0.15602434,0.8439756,1
2017-07-03,0.17236213,0.82763785,1
2017-07-04,0.17914557,0.8208544,1
2017-07-05,0.17918552,0.82081443,1
2017-07-06,0.7589962,0.2410038,0
2017-07-07,0.2772492,0.7227507,1
2017-07-10,0.8458866,0.15411341,0
2017-07-11,0.88333213,0.1166678,0
2017-07-12,0.850286,0.14971402,0
2017-07-13,0.91183156,0.08816842,0
2017-07-14,0.80911607,0.19088393,0
2017-07-17,0.80600053,0.19399944,0
2017-07-18,0.80646884,0.19353117,0
2017-07-19,0.79207903,0.207921,0
2017-07-20,0.78582597,0.21417408,0
2017-07-21,0.7821041,0.21789593,0
2017-07-24,0.7723412,0.22765876,0
2017-07-25,0.7797852,0.2202148,0
2017-07-26,0.76026356,0.23973642,0
2017-07-27,0.7426756,0.25732437,0
2017-07-28,0.7245748,0.2754252,0
2017-07-31,0.14939803,0.850602,1
2017-08-01,0.09188841,0.9081116,1
2017-08-02,0.69384897,0.30615103,0
2017-08-03,0.8563338,0.14366625,0
2017-08-04,0.92884755,0.07115241,0
2017-08-07,0.88571495,0.1142851,0
2017-08-08,0.7026534,0.29734662,0
2017-08-09,0.14130583,0.85869414,1
2017-08-10,0.10558755,0.8944124,1
2017-08-11,0.09199452,0.90800554,1
2017-08-14,0.7664351,0.23356494,0
2017-08-15,0.91463244,0.085367575,0
2017-08-16,0.926166,0.07383392,0
2017-08-17,0.8572434,0.14275654,0
2017-08-18,0.6458934,0.3541066,0
2017-08-21,0.12316114,0.87683886,1
2017-08-22,0.08553464,0.9144653,1
2017-08-23,0.08611654,0.9138835,1
2017-08-24,0.1137296,0.8862704,1
2017-08-25,0.2003546,0.79964536,1
2017-08-28,0.20771053,0.7922895,1
2017-08-29,0.18931313,0.8106868,1
2017-08-30,0.80968374,0.1903162,0
2017-08-31,0.88690424,0.11309577,0
2017-09-01,0.90294826,0.09705173,0
2017-09-04,0.83740515,0.16259487,0
2017-09-05,0.6167965,0.3832035,0
2017-09-06,0.11262213,0.8873778,1
2017-09-07,0.08368493,0.9163151,1
2017-09-08,0.07218993,0.92781,1
2017-09-11,0.121600114,0.87839985,1
2017-09-12,0.22487111,0.77512884,1
2017-09-13,0.21144888,0.7885511,1
2017-09-14,0.18321726,0.8167828,1
2017-09-15,0.16022655,0.8397735,1
2017-09-18,0.13263597,0.86736405,1
2017-09-19,0.12503368,0.87496626,1
2017-09-20,0.1462359,0.8537641,1
2017-09-21,0.1546304,0.84536964,1
2017-09-22,0.740406,0.25959405,0
2017-09-25,0.28040835,0.7195917,1
2017-09-26,0.19977836,0.8002216,1
2017-09-27,0.138124,0.861876,1
2017-09-28,0.61217505,0.38782495,0
2017-09-29,0.28110155,0.7188984,1
2017-10-02,0.19617537,0.80382466,1
2017-10-03,0.73642963,0.26357034,0
2017-10-04,0.7729316,0.22706836,0
2017-10-05,0.9127433,0.08725674,0
2017-10-06,0.8899335,0.110066436,0
2017-10-09,0.76041675,0.23958325,0
2017-10-10,0.7801391,0.21986094,0
2017-10-11,0.8125343,0.18746568,0
2017-10-12,0.21045373,0.7895462,1
2017-10-13,0.11659276,0.88340724,1
2017-10-16,0.10197492,0.8980251,1
2017-10-17,0.1349777,0.8650223,1
2017-10-18,0.25445503,0.74554497,1
2017-10-19,0.25659636,0.7434036,1
2017-10-20,0.22828622,0.77171385,1
2017-10-23,0.22422786,0.77577215,1
2017-10-24,0.8042725,0.19572751,0
2017-10-25,0.88457716,0.115422875,0
2017-10-26,0.38855103,0.611449,1
2017-10-27,0.15129282,0.84870714,1
2017-10-30,0.082953915,0.9170461,1
2017-10-31,0.0980501,0.9019498,1
2017-11-01,0.19425651,0.80574346,1
2017-11-02,0.8190808,0.18091914,0
2017-11-03,0.8945249,0.105475195,0
2017-11-06,0.9246168,0.07538317,0
2017-11-07,0.8807644,0.119235605,0
2017-11-08,0.7285356,0.27146438,0
2017-11-09,0.7437838,0.2562163,0
2017-11-10,0.7868833,0.21311668,0
2017-11-13,0.78769624,0.2123038,0
2017-11-14,0.78531384,0.21468614,0
2017-11-15,0.7690916,0.23090838,0
2017-11-16,0.76078796,0.23921202,0
2017-11-17,0.7656557,0.23434433,0
2017-11-20,0.7522403,0.24775963,0
2017-11-21,0.7542083,0.24579167,0
2017-11-22,0.73934597,0.26065406,0
2017-11-23,0.15796174,0.8420382,1
2017-11-24,0.10106322,0.89893675,1
2017-11-27,0.09710644,0.90289354,1
2017-11-28,0.15063863,0.84936136,1
2017-11-29,0.23862796,0.761372,1
2017-11-30,0.24179399,0.758206,1
2017-12-01,0.21679467,0.7832054,1
2017-12-04,0.19402908,0.8059709,1
2017-12-05,0.19276212,0.8072379,1
2017-12-06,0.16858494,0.83141506,1
2017-12-07,0.18305597,0.816944,1
2017-12-08,0.78380287,0.21619716,0
2017-12-11,0.8715292,0.12847075,0
2017-12-12,0.9053443,0.09465574,0
2017-12-13,0.84599924,0.15400076,0
2017-12-14,0.13815188,0.8618481,1
2017-12-15,0.083571605,0.9164284,1
2017-12-18,0.092483684,0.9075163,1
2017-12-19,0.12675843,0.87324154,1
2017-12-20,0.22976562,0.7702344,1
2017-12-21,0.82786673,0.17213324,0
2017-12-22,0.8916919,0.108308084,0
2017-12-26,0.9113657,0.088634305,0
2017-12-27,0.85819376,0.14180622,0
2017-12-28,0.6976536,0.30234632,0
2017-12-29,0.14504391,0.8549561,1
2018-01-02,0.10207142,0.8979286,1
2018-01-03,0.084393024,0.915607,1
2018-01-04,0.7409069,0.25909308,0
2018-01-05,0.91430634,0.085693695,0
2018-01-08,0.93089575,0.06910421,0
2018-01-09,0.87656385,0.12343615,0
2018-01-10,0.6786486,0.32135147,0
2018-01-11,0.6832065,0.3167935,0
2018-01-12,0.71982944,0.2801706,0
2018-01-15,0.7607427,0.23925725,0
2018-01-16,0.17530878,0.8246912,1
2018-01-17,0.7004361,0.29956385,0
2018-01-18,0.7530035,0.24699655,0
2018-01-19,0.7968589,0.2031411,0
2018-01-22,0.86170566,0.1382944,0
2018-01-23,0.6943754,0.30562463,0
2018-01-24,0.68892443,0.31107554,0
2018-01-25,0.68831956,0.31168047,0
2018-01-26,0.6791121,0.32088795,0
2018-01-29,0.13387421,0.8661258,1
2018-01-30,0.08475832,0.91524166,1
2018-01-31,0.091485,0.90851504,1
2018-02-01,0.12638532,0.87361467,1
2018-02-02,0.829299,0.170701,0
2018-02-05,0.8952095,0.1047905,0
2018-02-06,0.89311284,0.10688718,0
2018-02-07,0.8147864,0.18521361,0
2018-02-08,0.62796116,0.37203878,0
2018-02-09,0.65513253,0.34486744,0
2018-02-12,0.68352616,0.31647387,0
2018-02-13,0.70278215,0.29721785,0
2018-02-14,0.7042557,0.29574424,0
2018-02-15,0.14563695,0.854363,1
2018-02-16,0.08688346,0.9131165,1
2018-02-19,0.086890586,0.91310936,1
2018-02-20,0.1315695,0.8684305,1
2018-02-21,0.21510896,0.78489107,1
2018-02-22,0.8231676,0.1768324,0
2018-02-23,0.8868858,0.11311418,0
2018-02-26,0.9126521,0.0873479,0
2018-02-27,0.86163014,0.13836981,0
2018-02-28,0.66876346,0.3312366,0
2018-03-01,0.6526509,0.3473491,0
2018-03-02,0.64474887,0.3552511,0
2018-03-05,0.11759855,0.88240147,1
2018-03-06,0.08216265,0.9178373,1
2018-03-07,0.08244042,0.9175596,1
2018-03-08,0.13108867,0.8689113,1
2018-03-09,0.21332261,0.78667736,1
2018-03-12,0.81137764,0.1886223,0
2018-03-13,0.8847242,0.11527578,0
2018-03-14,0.3972438,0.6027562,1
2018-03-15,0.8022686,0.19773136,0
2018-03-16,0.6777291,0.32227084,0
2018-03-19,0.7504524,0.24954762,0
2018-03-20,0.8560104,0.1439896,0
2018-03-21,0.708529,0.29147097,0
